person_age,person_home_ownership,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,1.0,3.0,12000,12.23,1,0.27,0,3
23,1.0,1.0,12000,6.54,0,0.24,0,3
22,1.0,3.0,12000,11.86,1,0.27,0,2
24,1.0,1.0,12000,7.51,0,0.24,0,4
25,1.0,2.0,12000,7.88,0,0.24,0,4
25,1.0,5.0,12000,7.88,0,0.24,0,2
23,1.0,1.0,12000,12.87,0,0.24,1,2
22,1.0,6.0,12000,10.0,0,0.24,0,2
25,1.0,3.0,12000,15.31,1,0.27,1,3
23,1.0,0.0,12000,16.0,1,0.27,0,2
22,1.0,6.0,12000,12.73,0,0.24,0,4
26,2.0,6.0,12000,6.03,0,0.35,0,4
23,1.0,1.0,12000,11.58,0,0.24,0,4
25,2.0,9.0,10000,12.42,0,0.29,0,3
25,2.0,1.0,2500,6.03,0,0.07,0,2
23,2.0,2.0,10000,6.99,0,0.29,0,4
23,1.0,3.0,12000,12.99,0,0.24,0,3
25,1.0,8.0,12000,12.21,0,0.23,0,4
24,1.0,7.0,12000,7.51,0,0.23,0,3
25,2.0,9.0,2000,7.66,1,0.06,0,4
22,1.0,6.0,12000,11.99,0,0.23,0,3
23,3.0,7.0,10950,7.29,0,0.32,0,2
26,2.0,5.0,5000,5.79,0,0.15,0,4
22,1.0,1.0,12000,13.61,0,0.23,1,3
26,2.0,8.0,6000,6.92,0,0.18,0,4
22,1.0,3.0,12000,13.57,0,0.23,1,2
21,2.0,5.0,6000,6.76,0,0.18,0,2
25,1.0,5.0,12000,13.11,1,0.26,1,4
21,2.0,5.0,7200,6.76,1,0.21,0,2
24,2.0,1.0,5100,14.35,0,0.15,0,4
23,1.0,7.0,12000,16.29,1,0.26,1,3
24,1.0,6.0,12000,11.11,0,0.23,0,3
26,1.0,4.0,12000,14.59,0,0.23,1,3
22,2.0,5.0,11500,10.99,0,0.34,0,2
24,1.0,7.0,12000,12.53,0,0.23,1,4
22,1.0,2.0,12000,10.99,0,0.22,0,2
25,2.0,2.0,6000,15.7,1,0.18,1,3
22,1.0,6.0,12000,8.49,0,0.22,0,4
24,1.0,6.0,12000,8.49,0,0.22,0,4
23,1.0,8.0,12000,11.36,0,0.22,0,2
22,1.0,6.0,12000,14.65,1,0.25,1,3
25,2.0,0.0,10000,12.87,0,0.29,1,4
25,1.0,3.0,12000,10.37,0,0.22,0,2
24,2.0,0.0,10000,12.18,0,0.29,0,4
26,1.0,2.0,12000,7.88,0,0.22,0,4
23,2.0,7.0,19000,11.48,0,0.56,0,4
22,1.0,6.0,12000,8.32,0,0.22,0,4
26,1.0,10.0,12000,12.42,0,0.22,0,3
24,2.0,2.0,6000,14.11,0,0.18,0,4
25,2.0,1.0,10000,11.26,0,0.29,0,3
25,1.0,9.0,12000,10.65,0,0.22,0,3
22,2.0,6.0,5000,9.63,0,0.15,0,3
21,1.0,5.0,12000,10.62,0,0.22,0,2
25,2.0,1.0,7000,11.28,0,0.21,0,2
25,1.0,1.0,12000,13.49,1,0.24,0,2
22,1.0,6.0,12000,13.79,0,0.22,0,2
24,1.0,8.0,12000,9.63,0,0.22,0,2
21,3.0,6.0,1500,10.65,0,0.04,0,3
22,1.0,1.0,12000,6.91,0,0.21,0,2
23,2.0,8.0,9000,13.47,0,0.26,0,4
21,1.0,5.0,12000,10.75,0,0.21,0,4
24,1.0,8.0,12000,11.49,0,0.21,0,2
23,1.0,2.0,12000,10.75,0,0.21,0,3
24,1.0,4.0,12000,8.94,0,0.21,0,3
24,1.0,0.0,12000,14.26,0,0.21,1,2
25,1.0,1.0,12000,14.74,1,0.24,1,2
22,1.0,5.0,12000,10.99,0,0.21,0,2
26,1.0,0.0,12000,10.99,0,0.21,0,4
23,2.0,7.0,5000,7.9,0,0.15,0,3
23,1.0,3.0,12000,17.99,1,0.24,1,4
21,1.0,5.0,12000,7.29,0,0.21,0,4
24,1.0,3.0,12000,7.88,1,0.24,0,3
22,1.0,6.0,12000,13.11,0,0.21,0,2
23,1.0,4.0,12000,8.94,0,0.21,0,2
23,1.0,8.0,12000,12.87,0,0.21,1,3
25,1.0,8.0,12000,13.47,1,0.23,0,3
23,1.0,1.0,12000,15.95,1,0.23,1,3
21,2.0,3.0,6400,7.51,0,0.19,0,2
26,1.0,5.0,12000,9.91,0,0.21,0,3
22,1.0,6.0,12000,11.49,0,0.21,0,4
24,1.0,6.0,12000,13.11,0,0.21,0,2
24,1.0,6.0,12000,9.99,1,0.23,0,4
26,2.0,11.0,5400,7.68,0,0.16,0,4
22,1.0,6.0,12000,10.37,0,0.2,0,3
23,2.0,1.0,10000,10.59,0,0.29,0,2
24,1.0,8.0,3000,11.49,0,0.06,0,4
23,1.0,6.0,3000,10.99,0,0.06,0,4
23,2.0,5.0,6800,12.69,0,0.2,0,4
24,2.0,2.0,4000,5.42,0,0.12,0,2
25,1.0,6.0,3000,13.99,0,0.06,1,2
23,2.0,1.0,3000,10.75,1,0.09,0,4
22,2.0,3.0,1500,13.49,0,0.04,1,3
25,1.0,1.0,3000,9.32,0,0.06,0,3
26,2.0,4.0,5975,11.49,0,0.17,0,4
25,2.0,6.0,5125,6.99,1,0.15,0,2
23,1.0,2.0,3000,6.99,0,0.05,0,2
22,1.0,6.0,3000,12.68,0,0.05,1,4
25,1.0,2.0,3000,12.68,1,0.06,1,3
22,1.0,7.0,3000,12.23,1,0.06,1,2
23,1.0,2.0,3000,9.88,0,0.05,0,2
25,1.0,0.0,3000,6.39,0,0.05,0,4
22,1.0,6.0,3000,10.59,0,0.05,0,3
22,2.0,6.0,4000,9.99,0,0.11,0,2
25,1.0,2.0,3000,12.69,0,0.05,0,3
22,2.0,5.0,13000,16.0,0,0.37,0,2
25,2.0,1.0,6000,11.48,0,0.17,0,2
25,1.0,0.0,3000,14.42,1,0.06,0,2
23,2.0,4.0,22550,15.96,0,0.64,1,3
21,1.0,3.0,3000,5.42,0,0.05,0,3
24,2.0,9.0,8000,11.71,0,0.23,0,2
24,1.0,1.0,3000,7.88,0,0.05,0,3
23,2.0,7.0,12000,12.42,0,0.34,0,2
22,1.0,6.0,3000,11.83,0,0.05,0,2
23,1.0,2.0,3000,9.88,0,0.05,0,2
23,1.0,5.0,3000,7.14,0,0.05,0,2
23,1.0,1.0,3000,9.63,0,0.05,0,3
23,3.0,7.0,5000,11.71,0,0.14,0,4
25,1.0,5.0,3000,17.58,0,0.05,1,2
26,1.0,5.0,3000,15.62,0,0.05,0,2
26,3.0,3.0,4800,6.03,0,0.14,0,2
24,2.0,3.0,15000,14.27,0,0.43,0,2
26,1.0,3.0,3000,10.0,0,0.05,0,3
23,1.0,1.0,3000,7.51,0,0.05,0,2
23,1.0,1.0,3000,10.25,0,0.05,0,4
21,2.0,5.0,6900,12.42,0,0.2,0,3
22,1.0,2.0,3000,11.89,0,0.05,0,4
26,1.0,6.0,3000,12.22,0,0.05,1,4
24,2.0,6.0,8575,10.65,0,0.24,0,4
22,2.0,6.0,9500,6.03,0,0.27,0,3
24,1.0,0.0,3000,8.9,1,0.05,0,3
23,1.0,7.0,3000,12.42,0,0.05,0,2
21,3.0,3.0,5000,14.27,0,0.14,1,3
24,1.0,7.0,3000,9.99,0,0.05,0,2
23,1.0,7.0,3000,14.84,1,0.05,1,3
23,1.0,6.0,3000,14.59,1,0.05,0,2
24,3.0,1.0,7000,16.29,0,0.2,1,4
24,2.0,2.0,7500,7.9,0,0.21,0,3
22,1.0,1.0,3000,9.07,1,0.05,0,2
23,1.0,7.0,3000,10.36,1,0.05,0,4
22,1.0,0.0,3000,12.84,1,0.05,1,3
25,1.0,1.0,3000,8.49,0,0.05,0,4
24,3.0,1.0,10000,7.9,0,0.29,0,4
22,1.0,0.0,3000,6.99,0,0.05,0,4
22,3.0,1.0,8000,12.69,0,0.23,0,4
26,1.0,1.0,3000,5.79,0,0.05,0,2
23,1.0,4.0,3000,14.84,0,0.05,0,3
26,2.0,10.0,8000,12.69,0,0.23,0,3
23,1.0,0.0,3000,13.61,0,0.05,1,3
23,1.0,3.0,3000,5.99,0,0.05,0,2
25,1.0,3.0,3000,13.47,1,0.05,1,3
23,1.0,7.0,3000,10.99,0,0.04,0,2
23,2.0,0.0,12000,12.42,0,0.34,0,3
21,3.0,5.0,8000,9.91,0,0.23,0,3
22,2.0,5.0,5000,7.9,0,0.14,0,3
26,1.0,0.0,3000,8.88,0,0.04,0,2
26,1.0,1.0,3000,9.32,0,0.04,0,4
21,1.0,3.0,3000,11.78,0,0.04,0,2
26,1.0,2.0,3000,19.42,1,0.05,0,2
23,1.0,1.0,3000,14.27,0,0.04,1,2
22,1.0,2.0,3000,7.29,0,0.04,0,4
24,1.0,7.0,3000,15.21,1,0.05,0,4
24,2.0,7.0,15000,7.49,0,0.43,0,4
22,2.0,2.0,6000,7.49,0,0.17,0,4
22,1.0,5.0,3000,14.65,0,0.04,0,4
26,2.0,3.0,7200,10.59,0,0.21,0,3
23,1.0,8.0,3000,11.99,0,0.04,0,2
23,1.0,7.0,3000,7.43,0,0.04,0,2
26,1.0,9.0,3000,7.29,0,0.04,0,2
23,1.0,2.0,3000,12.18,0,0.04,0,3
23,1.0,3.0,3000,11.99,0,0.04,0,4
23,2.0,7.0,2100,5.42,0,0.06,0,3
24,2.0,1.0,6000,15.62,1,0.21,0,3
21,2.0,5.0,4800,10.99,0,0.14,0,3
22,1.0,4.0,3000,8.9,0,0.04,0,2
24,2.0,5.0,4800,5.42,0,0.14,0,3
23,2.0,4.0,3825,7.49,0,0.11,0,4
23,1.0,1.0,3000,9.63,0,0.04,0,2
25,1.0,3.0,3000,6.54,0,0.04,0,4
23,1.0,5.0,3000,16.89,0,0.04,0,3
22,1.0,7.0,3000,6.99,0,0.04,0,4
22,1.0,4.0,3000,16.32,0,0.04,0,2
22,1.0,4.0,3000,9.63,0,0.04,0,3
25,1.0,9.0,3000,5.79,0,0.04,0,3
25,1.0,9.0,3000,16.02,1,0.04,1,4
22,2.0,7.0,3500,11.49,0,0.1,0,3
22,1.0,5.0,3000,10.99,0,0.04,0,2
23,1.0,5.0,3000,7.49,0,0.04,0,3
24,1.0,8.0,3000,10.25,0,0.03,0,3
23,3.0,2.0,5500,5.42,0,0.16,0,2
25,2.0,5.0,10000,11.99,0,0.29,0,4
25,2.0,6.0,5000,5.99,0,0.14,0,4
26,1.0,3.0,3000,13.57,0,0.03,0,3
24,1.0,0.0,3000,9.76,0,0.03,0,3
26,1.0,4.0,3000,7.88,0,0.03,0,4
24,1.0,8.0,3000,7.88,0,0.03,0,2
21,3.0,5.0,4000,7.29,0,0.11,0,2
23,1.0,6.0,3000,14.22,0,0.03,0,3
24,1.0,8.0,3000,14.27,0,0.03,0,2
24,1.0,8.0,3000,5.79,0,0.02,0,4
24,2.0,3.0,3600,6.92,0,0.1,0,2
26,3.0,1.0,5600,11.11,0,0.16,0,4
21,3.0,5.0,6500,13.43,0,0.19,0,2
24,1.0,3.0,3000,14.72,0,0.02,1,3
22,2.0,7.0,4000,7.29,0,0.11,0,2
26,1.0,10.0,3000,12.21,0,0.02,0,4
24,2.0,8.0,2000,10.37,0,0.06,0,2
24,1.0,3.0,3000,7.88,0,0.02,0,2
25,1.0,4.0,3000,13.06,1,0.02,0,2
25,1.0,2.0,3000,11.12,0,0.02,0,2
25,3.0,3.0,3600,13.43,0,0.1,0,3
22,1.0,1.0,3050,9.91,1,0.18,0,3
23,1.0,0.0,3050,7.49,0,0.13,0,4
23,1.0,2.0,3075,10.37,1,0.26,0,2
25,1.0,1.0,3075,10.59,0,0.1,0,2
26,2.0,0.0,8000,5.42,0,0.23,0,2
21,2.0,5.0,1500,9.63,0,0.04,0,4
26,1.0,0.0,3075,10.99,0,0.07,0,3
25,1.0,0.0,3100,11.71,0,0.15,0,4
26,2.0,0.0,3800,6.54,0,0.11,0,3
23,1.0,3.0,3125,12.61,0,0.15,0,3
26,2.0,10.0,2500,9.25,0,0.07,0,3
21,1.0,5.0,3150,10.99,1,0.21,0,4
25,1.0,2.0,3150,5.79,0,0.07,0,4
22,2.0,6.0,8000,5.79,0,0.23,0,4
24,3.0,2.0,3600,9.99,0,0.1,0,4
22,2.0,6.0,12000,5.42,1,0.41,0,4
22,1.0,4.0,3150,6.0,0,0.03,0,2
21,1.0,1.0,3175,6.03,0,0.11,0,4
24,1.0,0.0,3200,5.99,1,0.27,0,3
26,1.0,8.0,3200,12.21,1,0.21,0,2
22,1.0,5.0,3200,17.93,1,0.21,0,4
25,1.0,0.0,3200,9.32,1,0.2,0,2
21,1.0,1.0,3200,8.49,1,0.18,0,3
23,2.0,7.0,6000,7.88,1,0.21,0,2
21,2.0,5.0,13650,7.51,0,0.39,0,4
22,1.0,3.0,3200,15.28,1,0.17,1,3
23,1.0,1.0,3200,7.14,0,0.16,0,4
23,1.0,0.0,3200,16.0,1,0.16,0,2
23,1.0,4.0,3200,14.84,0,0.15,0,2
23,1.0,2.0,3200,12.69,0,0.15,0,4
25,1.0,0.0,3200,14.79,0,0.14,0,2
24,2.0,2.0,8000,11.86,0,0.23,0,3
21,1.0,3.0,3200,13.57,0,0.13,0,4
26,2.0,10.0,6000,7.51,0,0.17,0,4
24,1.0,6.0,3200,13.11,1,0.13,0,4
25,1.0,2.0,3200,12.21,0,0.12,0,2
22,1.0,3.0,3200,10.59,0,0.11,0,2
25,1.0,0.0,3200,13.99,0,0.11,0,2
21,1.0,3.0,3200,11.14,0,0.11,0,3
25,1.0,2.0,3200,8.0,0,0.11,0,4
23,1.0,3.0,3200,11.49,0,0.1,0,4
23,1.0,0.0,3200,13.49,0,0.1,1,4
22,1.0,1.0,3200,11.99,0,0.1,0,2
22,1.0,0.0,3200,10.2,0,0.1,0,3
25,1.0,9.0,3200,5.42,0,0.1,0,4
25,1.0,0.0,3200,17.49,1,0.11,1,2
26,2.0,1.0,3000,6.76,0,0.09,0,3
21,1.0,5.0,3200,10.37,1,0.1,0,3
22,1.0,1.0,3200,13.04,0,0.09,1,2
26,1.0,7.0,3200,13.49,0,0.08,0,2
24,1.0,2.0,3200,9.63,0,0.08,0,3
22,1.0,7.0,3200,7.49,0,0.08,0,4
26,1.0,5.0,3200,14.35,0,0.07,1,4
24,1.0,1.0,3200,8.0,0,0.07,0,2
21,1.0,3.0,3200,6.54,0,0.07,0,4
22,2.0,6.0,7500,13.92,0,0.21,0,3
23,1.0,4.0,3200,7.37,0,0.07,0,3
26,2.0,1.0,11200,11.14,1,0.39,0,4
25,1.0,3.0,3200,15.7,1,0.08,1,2
23,1.0,4.0,3200,13.48,0,0.07,1,3
22,1.0,1.0,3200,8.49,0,0.06,0,4
22,1.0,2.0,3200,10.99,0,0.06,0,2
23,2.0,6.0,8400,12.18,0,0.24,0,3
24,1.0,2.0,3200,11.83,0,0.06,0,2
23,2.0,7.0,15000,18.43,0,0.43,1,2
26,1.0,1.0,3200,8.49,0,0.06,0,3
22,2.0,6.0,3500,11.48,0,0.1,0,4
24,1.0,2.0,3200,14.35,0,0.06,0,2
22,1.0,6.0,3200,11.71,0,0.05,0,2
22,1.0,5.0,3200,16.49,1,0.06,1,4
24,1.0,3.0,3200,7.14,0,0.05,0,3
26,1.0,9.0,3200,9.91,0,0.05,0,2
26,2.0,1.0,5000,14.42,0,0.14,1,2
26,1.0,5.0,3200,11.71,0,0.05,0,3
24,2.0,3.0,13000,14.74,0,0.37,0,3
24,1.0,8.0,3200,13.8,1,0.05,0,3
24,1.0,0.0,3200,9.99,0,0.05,0,4
24,1.0,8.0,3200,13.92,0,0.04,0,3
22,1.0,6.0,3200,10.28,0,0.04,0,4
24,3.0,1.0,3500,16.0,0,0.1,0,3
26,2.0,1.0,6000,12.21,0,0.17,0,4
25,1.0,5.0,3200,12.99,0,0.04,1,4
24,1.0,3.0,3200,6.99,0,0.04,0,3
23,1.0,3.0,3200,10.99,1,0.04,0,3
21,1.0,5.0,3200,10.25,0,0.04,0,4
25,1.0,2.0,3200,14.59,1,0.04,1,3
21,2.0,1.0,4950,7.68,0,0.14,0,4
22,2.0,6.0,7500,11.34,0,0.21,1,2
21,1.0,2.0,3250,9.99,1,0.27,0,2
21,2.0,2.0,800,7.37,0,0.02,0,3
22,1.0,6.0,3250,16.29,1,0.23,0,4
24,1.0,0.0,3250,12.42,1,0.2,0,4
22,1.0,5.0,3250,6.91,1,0.19,0,2
23,1.0,1.0,3250,13.22,1,0.18,0,2
25,2.0,1.0,5400,12.17,0,0.15,0,4
22,3.0,3.0,3000,7.9,0,0.09,0,4
22,1.0,5.0,3250,14.26,1,0.16,1,2
24,1.0,3.0,3250,13.67,0,0.13,0,4
22,3.0,1.0,9000,10.0,0,0.26,0,2
26,1.0,2.0,3250,14.59,1,0.12,0,4
24,2.0,5.0,7000,5.42,0,0.2,0,3
21,3.0,5.0,1500,9.62,0,0.04,0,2
25,1.0,0.0,3250,5.42,0,0.11,0,3
22,1.0,0.0,3250,6.54,0,0.09,0,3
24,1.0,0.0,3250,8.94,1,0.08,0,2
21,3.0,0.0,3000,15.58,0,0.09,0,3
21,2.0,3.0,7400,17.56,1,0.26,0,3
24,2.0,3.0,9600,7.88,0,0.27,0,3
24,3.0,8.0,8000,14.96,0,0.23,0,4
22,1.0,2.0,3300,8.49,0,0.11,0,3
22,3.0,0.0,10000,7.51,0,0.29,0,4
24,1.0,2.0,3300,12.99,0,0.1,0,4
26,1.0,4.0,3300,15.65,0,0.1,0,4
21,2.0,1.0,3600,8.0,0,0.1,0,2
22,1.0,0.0,3300,14.65,0,0.05,1,2
21,1.0,2.0,3300,11.71,0,0.04,0,4
25,1.0,2.0,3325,11.49,0,0.09,0,3
22,2.0,0.0,8400,10.39,0,0.24,0,2
24,1.0,2.0,3350,14.72,0,0.11,1,2
25,1.0,8.0,3350,7.9,0,0.09,0,4
21,1.0,5.0,3375,13.49,0,0.1,1,3
23,1.0,0.0,3400,7.51,0,0.14,0,4
22,1.0,7.0,3400,8.94,0,0.12,0,3
26,1.0,0.0,3400,15.62,1,0.12,1,4
23,1.0,0.0,3400,6.92,0,0.09,0,3
23,1.0,0.0,3400,17.58,1,0.07,0,4
22,2.0,0.0,12000,11.66,1,0.41,1,3
23,2.0,7.0,2100,7.51,0,0.06,0,2
23,1.0,2.0,3400,8.49,0,0.04,0,3
25,2.0,5.0,8875,12.69,1,0.3,0,3
22,2.0,6.0,9600,5.99,0,0.27,0,4
24,1.0,1.0,3400,12.21,1,0.03,0,4
21,2.0,2.0,12250,15.31,0,0.35,0,4
25,2.0,9.0,10000,8.94,0,0.28,0,2
26,1.0,8.0,3450,12.69,1,0.25,0,3
25,1.0,5.0,3450,11.99,1,0.14,0,4
22,1.0,1.0,3500,15.65,1,0.29,1,2
23,2.0,7.0,5600,6.76,0,0.16,0,3
22,1.0,2.0,3500,8.59,1,0.27,0,4
21,1.0,0.0,3500,9.96,1,0.26,0,2
21,1.0,2.0,3500,16.07,1,0.22,0,3
21,2.0,0.0,12000,11.83,1,0.41,0,4
26,2.0,4.0,12000,9.32,1,0.41,0,4
22,1.0,0.0,3500,13.48,1,0.19,1,2
21,1.0,2.0,3500,13.35,1,0.19,1,2
24,1.0,4.0,3500,7.88,1,0.18,0,2
22,1.0,5.0,3500,13.11,0,0.17,0,3
25,1.0,0.0,3500,10.28,0,0.17,1,2
23,2.0,8.0,9000,7.49,0,0.25,0,3
22,1.0,1.0,3500,6.99,0,0.17,0,2
22,2.0,0.0,4000,12.53,0,0.11,0,2
23,2.0,0.0,3000,11.28,0,0.08,1,3
21,1.0,2.0,3500,7.51,0,0.16,0,2
22,1.0,5.0,3500,16.49,1,0.16,0,3
22,1.0,3.0,3500,10.37,0,0.15,0,4
24,2.0,1.0,10000,13.49,0,0.28,1,3
24,1.0,2.0,3500,15.65,1,0.15,1,3
23,2.0,3.0,8700,7.51,0,0.24,0,2
26,1.0,0.0,3500,10.71,0,0.15,0,4
22,1.0,3.0,3500,9.99,0,0.14,0,3
22,2.0,6.0,6000,15.27,0,0.17,0,3
23,1.0,0.0,3500,6.91,0,0.13,0,3
22,1.0,1.0,3500,15.27,0,0.13,0,3
21,1.0,6.0,3500,8.49,1,0.13,0,3
22,2.0,0.0,11625,13.49,0,0.32,0,2
23,2.0,7.0,11300,12.69,0,0.31,0,2
21,1.0,5.0,3500,7.9,0,0.12,0,2
24,1.0,0.0,3500,5.99,0,0.12,0,2
22,1.0,3.0,3500,14.22,1,0.12,0,4
22,1.0,3.0,3500,13.92,0,0.12,0,4
22,2.0,6.0,18500,7.9,0,0.51,0,4
25,1.0,7.0,3500,6.92,0,0.11,0,3
24,2.0,2.0,5200,9.91,0,0.14,0,3
21,1.0,0.0,3500,11.71,0,0.11,0,4
26,1.0,1.0,3500,10.25,0,0.11,0,2
22,1.0,0.0,3500,14.27,0,0.1,1,3
22,2.0,4.0,12000,11.71,0,0.33,0,2
25,2.0,1.0,5100,8.9,0,0.14,0,4
26,1.0,1.0,3500,12.84,0,0.1,0,4
24,1.0,7.0,3500,6.99,0,0.1,0,2
21,1.0,0.0,3500,9.62,0,0.1,0,2
24,2.0,5.0,5600,7.9,0,0.16,0,2
25,1.0,6.0,3500,11.58,0,0.1,0,3
21,1.0,3.0,3500,12.53,0,0.1,1,4
21,1.0,1.0,3500,5.79,0,0.1,0,2
23,1.0,5.0,3500,10.99,0,0.1,0,3
25,1.0,3.0,3500,6.62,0,0.1,0,3
21,2.0,5.0,1000,12.42,0,0.03,0,2
21,1.0,5.0,3500,10.59,0,0.09,0,3
26,2.0,6.0,5175,6.03,0,0.14,0,4
22,1.0,4.0,3500,13.99,0,0.09,0,3
22,1.0,6.0,3500,9.91,0,0.09,0,4
22,1.0,6.0,3500,5.42,0,0.09,0,2
24,1.0,3.0,3500,7.9,0,0.09,0,4
23,1.0,2.0,3500,11.99,0,0.09,0,4
23,1.0,4.0,3500,13.23,0,0.09,1,2
24,2.0,8.0,3600,16.77,0,0.1,1,2
21,1.0,4.0,3500,10.75,0,0.09,0,3
24,3.0,5.0,8000,10.65,0,0.22,0,2
25,1.0,0.0,3500,5.42,0,0.08,0,4
23,2.0,4.0,4800,10.65,1,0.16,0,3
26,1.0,3.0,3500,10.74,0,0.08,0,4
21,1.0,5.0,3500,10.37,0,0.08,0,4
26,1.0,2.0,3500,12.61,0,0.08,1,4
21,1.0,0.0,3500,11.86,0,0.08,0,4
22,2.0,6.0,1000,9.99,0,0.03,0,3
24,1.0,3.0,3500,12.69,0,0.08,0,2
23,1.0,3.0,3500,10.59,0,0.08,0,4
23,1.0,3.0,3500,11.86,1,0.09,0,4
22,1.0,0.0,3500,12.53,0,0.08,0,3
25,2.0,3.0,12000,5.99,1,0.4,0,4
25,1.0,6.0,3500,9.99,0,0.07,0,3
25,3.0,2.0,8400,5.99,0,0.23,0,3
24,2.0,4.0,10000,15.99,1,0.33,1,2
25,2.0,0.0,5600,7.49,0,0.16,0,4
26,2.0,2.0,7000,7.49,0,0.19,0,2
23,1.0,7.0,3500,12.69,0,0.07,0,3
23,1.0,7.0,3500,13.98,0,0.07,0,4
25,1.0,8.0,3500,13.16,0,0.07,0,3
23,2.0,7.0,2000,11.49,0,0.06,0,2
23,1.0,4.0,3500,8.0,0,0.07,0,2
22,1.0,6.0,3500,7.14,0,0.07,0,4
22,1.0,4.0,3500,9.62,0,0.07,0,2
24,1.0,9.0,3500,12.21,1,0.08,0,2
24,1.0,4.0,3500,7.68,0,0.07,0,2
23,1.0,4.0,3500,12.23,0,0.07,1,4
23,2.0,6.0,14000,12.99,0,0.39,1,3
25,1.0,5.0,3500,9.25,0,0.06,0,2
21,2.0,5.0,2800,6.99,0,0.08,0,2
21,2.0,5.0,13250,13.99,1,0.44,0,3
24,1.0,0.0,3500,8.88,0,0.06,0,4
22,1.0,7.0,3500,9.99,0,0.06,0,3
22,1.0,1.0,3500,12.61,0,0.06,1,2
26,1.0,3.0,3500,13.24,1,0.07,1,4
26,1.0,0.0,3500,8.59,0,0.06,0,2
24,1.0,5.0,3500,8.9,0,0.06,0,3
22,1.0,5.0,3500,5.42,0,0.06,0,2
22,2.0,6.0,5975,7.42,0,0.17,0,4
24,1.0,5.0,3500,11.86,0,0.06,0,4
23,2.0,7.0,7200,5.42,0,0.2,0,2
21,2.0,3.0,4000,5.99,0,0.11,0,4
25,2.0,3.0,5300,7.49,0,0.15,0,3
25,1.0,2.0,3500,15.62,1,0.06,0,4
23,1.0,4.0,3500,9.63,0,0.05,0,3
24,1.0,3.0,3500,7.74,0,0.05,0,3
25,1.0,3.0,3500,15.65,1,0.06,0,2
23,2.0,7.0,6400,11.49,0,0.18,0,3
23,2.0,6.0,6725,6.99,1,0.22,0,3
23,2.0,4.0,5000,14.79,0,0.14,0,2
24,2.0,8.0,3500,13.06,0,0.1,1,3
23,1.0,1.0,3500,5.42,0,0.05,0,3
23,1.0,7.0,3500,14.72,1,0.05,1,2
23,1.0,1.0,3500,12.87,0,0.05,1,3
26,1.0,10.0,3500,15.28,1,0.05,1,3
24,1.0,1.0,3500,7.29,0,0.05,0,4
23,1.0,3.0,3500,11.11,0,0.05,0,4
22,1.0,3.0,3500,7.29,0,0.05,0,2
25,1.0,2.0,3500,7.9,0,0.05,0,4
23,1.0,1.0,3500,9.96,0,0.04,0,4
23,1.0,5.0,3500,10.75,0,0.04,0,3
24,1.0,1.0,3500,11.83,1,0.04,0,3
24,2.0,5.0,7000,11.11,0,0.19,0,4
21,2.0,1.0,4000,5.42,0,0.11,0,3
23,1.0,7.0,3500,11.49,0,0.04,0,3
23,1.0,5.0,3500,8.07,0,0.04,0,3
21,1.0,0.0,3500,13.99,0,0.03,1,3
23,1.0,2.0,3525,6.62,0,0.14,0,4
22,2.0,6.0,12000,7.29,0,0.33,0,3
24,1.0,5.0,3525,14.59,0,0.1,1,3
21,1.0,0.0,3600,8.32,1,0.3,0,2
22,3.0,6.0,7500,9.63,0,0.21,0,2
26,2.0,10.0,9000,5.42,0,0.25,0,4
21,1.0,0.0,3600,15.95,1,0.24,0,2
23,2.0,2.0,12000,10.74,0,0.33,0,4
22,1.0,0.0,3600,6.91,1,0.2,0,3
22,1.0,3.0,3600,8.9,1,0.19,0,4
24,1.0,3.0,3600,11.71,0,0.18,0,4
25,1.0,3.0,3600,10.99,0,0.17,0,4
24,1.0,1.0,3600,6.62,1,0.15,0,4
23,2.0,7.0,4800,13.06,0,0.13,1,2
26,1.0,0.0,3600,14.96,1,0.15,0,4
23,1.0,1.0,3600,16.49,1,0.15,0,3
21,1.0,1.0,3600,14.09,1,0.14,0,3
21,1.0,0.0,3600,14.27,0,0.14,1,3
26,1.0,3.0,3600,15.99,1,0.12,0,4
23,1.0,3.0,3600,5.99,0,0.12,0,2
24,1.0,0.0,3600,7.49,0,0.12,0,4
22,1.0,2.0,3600,10.99,0,0.12,0,3
24,1.0,1.0,3600,8.49,0,0.12,0,3
22,2.0,2.0,7750,9.99,0,0.22,0,4
23,2.0,7.0,15800,13.72,0,0.44,1,4
23,1.0,4.0,3600,14.17,0,0.12,0,3
23,1.0,0.0,3600,6.17,0,0.12,0,2
22,2.0,2.0,1800,6.17,0,0.05,0,4
24,2.0,8.0,4800,6.91,0,0.13,0,3
22,1.0,0.0,3600,12.21,0,0.12,0,3
23,1.0,7.0,3600,9.7,0,0.12,0,3
22,2.0,6.0,10000,5.42,0,0.28,0,3
22,1.0,4.0,3600,12.69,0,0.12,0,3
23,3.0,1.0,1800,6.54,0,0.05,0,4
25,1.0,0.0,3600,8.9,0,0.12,0,2
23,3.0,1.0,14600,12.61,0,0.41,1,2
23,3.0,7.0,6000,8.88,0,0.17,0,2
25,1.0,2.0,3600,7.51,0,0.11,0,3
24,1.0,9.0,3600,7.49,0,0.11,0,3
